sale_date,address,lot,property_type,rooms,floor,square_meters,price,difference_rate,latitude,longitude
29.03.2023,נחמה 11,7016-24-29,דירה בבית קומות,2,שניה,51.10,3365000,,32.056007,34.761282
29.03.2023,מוסינזון 7,6213-74-3,דירה בבית קומות,4,ראשונה,110,7300000,,32.088718,34.783138
29.03.2023,העליה 62,7084-289-34,דירה בבית קומות,5,ראשונה,34.09,1970000,,,
29.03.2023,האמוראים 11,7223-48-7,דירה בבית קומות,4,שלישית,82.40,3500000,,32.114929,34.793682
29.03.2023,גור יהודה 4,6108-394-10,דירה בבית קומות,2,רביעית,57,3200000,,32.08652405,34.793975219858424
29.03.2023,לילינבלום 1,7422-9-5,דירה בבית קומות,3,קרקע,68.03,5886000,,32.061889,34.767082
29.03.2023,בלפור 6,6933-115-4,דירה בבית קומות,3,ה 1,84.50,7300000,,32.068222,34.771606
29.03.2023,פרזון 5,6134-622-88,,4,,86,2920000,,32.055117,34.797256
29.03.2023,,6634-15-9,,2,שניה,41,3200000,
28.03.2023,הלסינקי 2,6108-400-6,דירה בבית קומות,5,ראשונה,55.40,3450000,,32.08331,34.792
28.03.2023,הזוהר 38,6106-507-3,דירה בבית קומות,5,ראשונה,61,6385000,,32.096143,34.795139
28.03.2023,עמק ברכה 29,7110-359-5,דירה בבית קומות,5,ראשונה,128.02,4350000,,32.076026,34.79954
28.03.2023,מוסינזון 7,6213-74-6,,4,,110,7300000,,32.088718,34.783138
28.03.2023,חריף אייזיק 6,7000-196-11,דירה בבית קומות,3,שניה,61.50,342000,,32.034634,34.748296
28.03.2023,,7023-34-24,דירה בבית קומות,3,חמישית,65,3130000,
28.03.2023,התנאים 20,7223-10-33,דירה בבית קומות,5,שמינית,133,8695000,,32.117051,34.795805
28.03.2023,רשי 10,7226-92-2,דירה בבית קומות,4,שניה,78,5600000,,,
28.03.2023,הסוללים 1,7094-123-48,חניה,0,,86000,,,32.071329,34.796313
28.03.2023,לונדון בצלאל 1,9013-4-4,דירה בבית קומות,3,ראשונה,65,2600000,,32.046894,34.750417
28.03.2023,לוחמי גליפולי 38,6133-431-9,דירה בבית קומות,3,שניה,67.45,2816000,,32.059727,34.794835
28.03.2023,ויטל חיים 23,7084-53-22,דירה בבית קומות,2,ראשונה,46,2400000,,32.055319,34.767853
28.03.2023,,6634-15-26,דירה בבית קומות,3,חמישית,65,5100000,
28.03.2023,תוצרת הארץ 9,7093-549-55,דירה בבית קומות,4,ארבע עשרה,96,4300000,,32.07323855,34.79753109529176
28.03.2023,עמינדב 18,7096-46-35,דירה בבית קומות,4,רביעית,110,4950000,,32.064538,34.794923
27.03.2023,התנאים 20,7223-10-31,,5,רביעית,133,10375000,,32.117051,34.795805
27.03.2023,בן יהודה 32,6907-54-78,משרד,0,שישית  ,335000,,,32.076362,34.768372
27.03.2023,,6918-6-5,משרד,0,ראשונה,41.49,1700000,
27.03.2023,אחימאיר אבא 1,6631-129-90,מחסנים,0,שניה  ,106000,,,32.125234,34.79844
27.03.2023,,6634-15-27,דירה בבית קומות,2,שלישית,41,3600000,
27.03.2023,קהילת פאדובה 30,6625-1336-77,חניה,0,,220000,,,32.1158706,34.8219873
27.03.2023,הסוללים 1,7094-123-49,מחסנים,0,,6579000,,,32.071329,34.796313
27.03.2023,עמינדב 18,7096-46-34,,4,,110,4950000,,32.064538,34.794923
27.03.2023,,6634-15-8,,3,חמישית,65,5100000,
27.03.2023,קרליבך 4,7104-289-626,חניה,0,,105000,,,32.067257,34.783675
27.03.2023,התנאים 20,7223-10-35,דירה בבית קומות,5,חמישית,133,10200000,,32.117051,34.795805
26.03.2023,סומקן 20,6997-183-9,דירה בבית קומות,3,שלישית,48.52,1825000,,32.034158,34.75877
26.03.2023,,6634-15-29,דירה בבית קומות,2,רביעית,41,3100000,
26.03.2023,,6107-29-59,דירה בבית קומות,3,ארבע עשרה,75,6400000,
26.03.2023,קרליבך 4,7104-289-627,מגורים,0,,60000,,,32.067257,34.783675
26.03.2023,הסוללים 3,7094-123-50,מחסנים,0,,67000,,,32.070517,34.795995
26.03.2023,תוצרת הארץ 5,7094-105-141,דירה בבית קומות,5,עשרים וחמש,126,6046000,,32.0735016,34.7967239
26.03.2023,,6634-15-7,,2,שלישית,41,3600000,
26.03.2023,רבנו תם 14,7226-42-2,דירה בבית קומות,2,ראשונה,41,2850000,,32.072301,34.772528
26.03.2023,קהילת פאדובה 8,6625-518-7,דירה בבית קומות,4,ראשונה,112,4640000,,32.116253,34.820662
26.03.2023,,6634-15-6,,2,רביעית,41,3650000,
25.03.2023,,6634-15-3,,2,חמישית,41,3300000,
25.03.2023,,6634-15-4,,2,רביעית,41,3200000,
25.03.2023,תוצרת הארץ 5,7094-105-137,,5,,126,6046000,,32.0735016,34.7967239
25.03.2023,,6634-15-5,,2,שלישית,41,3100000,
25.03.2023,תוצרת הארץ 5,7094-105-138,,5,,126,6073000,,32.0735016,34.7967239
24.03.2023,יסוד המעלה 25,6943-29-13,דירה בבית קומות,2,שניה,26.36,1690000,,32.059194,34.780487
24.03.2023,קול משה 9,6615-311-41,דירה בבית קומות,4,שלישית,96,1725000,,32.128526,34.830168
23.03.2023,גאולה 15,6914-43-1,דירה בבית קומות,2,ראשונה,53.15,3395000,,32.072145,34.766226
23.03.2023,אורי צבי גרינברג 3,6620-24-1,חניה,0,מרתף  ,140000,,,32.12905,34.793437
23.03.2023,החטה 5,8994-3-20,קרקע למגורים,0,,50,3036000,,32.0424141,34.749885
23.03.2023,החבצלת 11,6163-17-30,דירה בבית קומות,3,שניה,45.98,2550000,,32.056502,34.80942
23.03.2023,יהושע בן נון 26,6214-139-5,דירה בבית קומות,2,ראשונה,44,2900000,,32.088212,34.780408
22.03.2023,מויאל אהרון 8,6624-380-4,דירה בבית קומות,4,שניה וגג,99.15,4550000,,,
22.03.2023,יגור 16,6133-923-9,דירה בבית קומות,3,שניה,56,3250000,,32.058034,34.796748
22.03.2023,השלושה 2,7108-51-982,מחסנים,0,,100000,,,32.0617382,34.7882304
22.03.2023,בן יהודה 20,6910-3-11,דירה בבית קומות,4,ראשונה,85,2970000,,32.074916,34.768215
22.03.2023,פיקוס 4,7075-68-14,דירה בבית קומות,2,רביעית,49.67,1980000,,32.03461,34.751601
22.03.2023,נוה שאנן 33,6943-58-19,דירה בבית קומות,5,שלישית,45,2600000,,,
22.03.2023,שמעון התרסי 13,6958-147-4,דירה בבית קומות,3,שניה,61.72,3000000,,32.094523,34.780016
22.03.2023,קיוסו אלברט 14,7023-12-53,דירה בבית קומות,4,רביעית,126,7974000,,32.049712,34.755079
22.03.2023,קורצ'אק יאנוש 7,8999-51-4,דירה בבית קומות,3,שניה,80,3950000,,32.038912,34.748965
21.03.2023,יהודה הימית 55,7023-5-8,דירה בבית קומות,3,שניה,70,3288000,,32.049878,34.754251
21.03.2023,יהודה הימית 55,7023-5-6,דירה בבית קומות,3,ראשונה,73.67,3800000,,32.049878,34.754251
21.03.2023,ויצמן 26,6213-245-7,דירה בבית קומות,2,שניה,53,6333000,,32.084098,34.789452
21.03.2023,יגור 16,6133-923-31,,4,רביעית,92,3650000,,32.058034,34.796748
21.03.2023,יגור 16,6133-923-30,,4,רביעית,92,3250000,,32.058034,34.796748
21.03.2023,,6634-15-2,,6,שמינית,202,20300000,
21.03.2023,קיוסו אלברט 14,7023-12-52,,4,רביעית,126,7974550,,32.049712,34.755079
21.03.2023,כרמי 38,6979-5-173,דירה בבית קומות,2,ראשונה,24,1290000,,32.050433,34.788832
21.03.2023,,6634-15-33,דירה בבית קומות,4,חמישית,79,6015000,
21.03.2023,קורצ'אק יאנוש 7,8999-51-3,,3,שניה,80,3950000,,32.038912,34.748965
20.03.2023,עין גב 5,6133-372-8,דירה בבית קומות,2,שניה,53.49,2460000,,32.057919,34.795565
20.03.2023,יהודה הימית 55,7023-5-26,,3,,70,3288870,,32.049878,34.754251
20.03.2023,יהודה הימית 55,7023-5-28,,4,,78,3800000,,32.049878,34.754251
20.03.2023,יהודה הימית 55,7023-5-27,,4,,73,3507850,,32.049878,34.754251
20.03.2023,,6634-15-1,,4,שישית,79,6115000,
20.03.2023,בגין 152,6110-376-3,מחסנים,0,,14000000,,,32.079241,34.795072
20.03.2023,זרח 22,6979-10-289,דירה בבית קומות,3,ראשונה,72,2000000,,32.052405,34.789382
19.03.2023,הסוללים 3,7094-123-53,מחסנים,0,,150000,,,32.070517,34.795995
19.03.2023,רומנילי 17,6623-568-4,דירה בבית קומות,5,שלישית,129,2952991,,32.113282,34.828255
19.03.2023,שלונסקי 7,6625-973-12,דירה בבית קומות,4,שביעית,102,5200000,,32.117942,34.819859
19.03.2023,יהודה המכבי 70,6106-61-17,דירה בבית קומות,4,חמישית,100,6000000,,32.094204,34.793909
18.03.2023,שלונסקי 7,6625-973-11,,4,,102,5200000,,32.117942,34.819859
17.03.2023,,7072-48-6,דירה בבית קומות,3,שלישית,98,3650000,
16.03.2023,אורי 4,6111-837-57,דירה בבית קומות,5,שש עשרה,180.20,15300000,,32.128549,34.793804
16.03.2023,ליפסקי לואי 18,6213-734-5,דירה בבית קומות,2,ראשונה,45.89,3006000,,,
16.03.2023,מוזיר יעקב 8,6213-827-17,דירה בבית קומות,3,שביעית,80,5500000,,32.089007,34.78577
16.03.2023,כביר 6,6979-6-23,דירה בבית קומות,3,ראשונה,48,1650000,,32.050324,34.789243
15.03.2023,בארי 7,6217-28-5,דירה בבית קומות,4,ראשונה,70,7400000,,32.048617,34.793425
15.03.2023,בר-לב חיים 138,6137-149-15,דירה בבית קומות,3,רביעית,66.14,2150000,,,
15.03.2023,אלנבי 36,6915-5-24,דירה בבית קומות,3,חמישית,75.50,6800000,,32.072585,34.76849
15.03.2023,יגור 8,6133-924-9,דירה בבית קומות,4,שניה,93,3645000,,32.057373,34.79673
15.03.2023,שמחה 1,6135-45-34,דירה בבית קומות,2,ראשונה,50,1850000,,32.049803,34.792033
15.03.2023,זכרון יעקב 11,6213-596-17,דירה בבית קומות,5,שביעית,132,10300000,,32.084134,34.791152
15.03.2023,מוזיר יעקב 8,6213-827-15,,3,,80,5500000,,32.089007,34.78577
15.03.2023,ישעיהו ליבוביץ 6,6136-300-42,דירה בבית קומות,3,שמינית,85,2670000,,,
14.03.2023,טאגור רבינדרנארט 3,6649-307-12,דירה בבית קומות,4,ראשונה,98,3950000,,,
14.03.2023,יגור 8,6133-924-39,,4,,92,3645000,,32.057373,34.79673
14.03.2023,הראש 1,7052-57-61,חניה,0,,240000,,,,
14.03.2023,אלנבי 29,6913-6-124,דירה בבית קומות,2,רביעית,50,3900000,,32.0636238,34.7727479
14.03.2023,המאירי אביגדור 17,6625-1251-21,דירה בבית קומות,5,חמישית,114,4826000,,32.118294,34.819583
14.03.2023,שיינקין 64,6936-145-4,דירה בבית קומות,2,ראשונה,46.98,615000,,32.068239,34.777373
14.03.2023,קרליבך 4,7104-289-630,חניה,0,,125000,,,32.067257,34.783675
14.03.2023,זכרון יעקב 11,6213-596-14,,5,שביעית,132,10300000,,32.084134,34.791152
13.03.2023,מוסינזון 14,6213-86-4,דירה בבית קומות,3,ראשונה,65,3100000,,32.089337,34.783575
13.03.2023,פינסקר 69,7091-68-36,דירה בבית קומות,2,שניה,40.10,3530000,,32.077696,34.773589
13.03.2023,פיכמן 17,6768-2-87,דירה בבית קומות,3,שלישית,74,4120000,,32.10964,34.793129
13.03.2023,,7002-37-61,,3,שמינית,101,14619600,
13.03.2023,נחמני 16,7451-34-10,משרד,0,קרקע,179.80,5000000,,32.066057,34.773913
13.03.2023,מעפילי אגוז 1,7241-28-92,דירה בבית קומות,4,חמישית,72,2085000,,32.049621,34.811672
12.03.2023,ורשבסקי 19,6986-328-1,דירה בבית קומות,4,קרקע,108,3500000,,32.040467,34.777922
12.03.2023,השלושה 2,7108-51-983,מחסנים,0,,80000,,,32.0617382,34.7882304
12.03.2023,אלנבי 32,6915-3-15,דירה בבית קומות,2,שלישית,40,2890000,,32.072665,34.768152
12.03.2023,קהילת פאדובה 30,6625-1336-78,מחסנים,0,,70000,,,32.1158706,34.8219873
10.03.2023,שיינקין 23,7429-82-5,דירה בבית קומות,3,שניה,64.85,4350000,,32.069243,34.773958
10.03.2023,אפלטון 8,7000-225-13,דירה בבית קומות,4,שלישית,79.33,2450000,,32.033557,34.746995
10.03.2023,פרישמן 17,6906-21-17,דירה בבית קומות,3,גג,30,4332000,,32.079951,34.770134
09.03.2023,אלי כהן 9,6630-775-4,דירה בבית קומות,6,ראשונה,143,3950000,,32.122069,34.793224
09.03.2023,פנקס 11,6212-1260-27,דירה בבית קומות,3,שמינית,70,5500000,,32.091082,34.784571
09.03.2023,השלושה 2,7108-51-984,מחסנים,0,,100000,,,32.0617382,34.7882304
08.03.2023,עולי ציון 19,7072-35-21,דירה בבית קומות,1,שלישית,26,1700000,,32.051334,34.75878
08.03.2023,רוטשילד 30,7462-30-42,דירה בבית קומות,5,אחת עשרה,54,4000000,,32.062971399999995,34.77262264217134
08.03.2023,,6970-63-7,דירה בבית קומות,3,שלישית,82,3188000,
07.03.2023,בני אפרים 276,6624-909-19,דירה בבית קומות,5,שלישית,130,3115000,,32.122537,34.824074
07.03.2023,נס ציונה 3,6909-66-3,דירה בבית קומות,3,ראשונה,73,3800000,,32.074965,34.767324
07.03.2023,,7077-71-14,מחסנים,0,,116000,,
07.03.2023,מוסינזון 14,6213-86-6,דירה בבית קומות,3,שניה,65,7500000,,32.089337,34.783575
07.03.2023,קהילת פאדובה 30,6625-1336-79,מחסנים,0,,126000,,,32.1158706,34.8219873
07.03.2023,הגדוד העברי 57,6946-32-3,דירה בבית קומות,2,שניה,53,1900000,,32.057228,34.779955
06.03.2023,וילנסקי משה 12,6615-304-109,,3,שלישית,66.35,3050000,,32.127909,34.831171
06.03.2023,מיטב 1,7096-64-179,מחסנים,0,,70000,,,32.064986,34.794682
06.03.2023,קרליבך 4,7104-289-631,דירה בבית קומות,4,עשירית,89,4560000,,32.067257,34.783675
06.03.2023,קורצ'אק יאנוש 7,8999-51-5,דירה בבית קומות,4,ראשונה,90,4400000,,32.038912,34.748965
06.03.2023,ענתות 36,6615-166-12,דירה בבית קומות,4,שלישית,86,1857500,,32.125033,34.830817
06.03.2023,,7102-63-36,משרד,0,שלישית,199,4889000,
05.03.2023,לסקוב חיים 1,6111-851-2,משרד,0,שניה,189,1750000,,,
05.03.2023,פרזון 5,6134-622-87,,1,,47,190717,,32.055117,34.797256
05.03.2023,שער ציון 3,6962-213-12,מחסנים,0,ראשונה  ,126000,,,32.095839,34.773475
05.03.2023,עגנון שי 28,6634-336-143,דירה בבית קומות,3,ראשונה,92,7602000,,,
05.03.2023,גולומב 7,6981-157-3,דירה בבית קומות,5,ראשונה,123.60,3195000,,32.049589,34.783213
05.03.2023,רבנו ירוחם 7,7089-1-57,,4,ראשונה,81,3235000,,32.048742,34.760593
05.03.2023,וילנא 1,6901-82-21,דירה בבית קומות,2,רביעית,50.60,3100000,,,
05.03.2023,הסוללים 1,7094-123-60,מחסנים,0,,131000,,,32.071329,34.796313
05.03.2023,מעפילי אגוז 1,7241-28-93,דירה בבית קומות,4,חמישית,73,2156000,,32.049621,34.811672
05.03.2023,שלום עליכם 1,6907-32-22,חנות,0,ראשונה,109,3510000,,32.0763704,34.7669936
05.03.2023,דפנה 28,6110-231-19,דירה בבית קומות,3,שלישית,75.34,5200000,,32.080134,34.793259
05.03.2023,קורצ'אק יאנוש 7,8999-51-2,,4,ראשונה,90,4400000,,32.038912,34.748965
04.03.2023,,6634-100-13,,3,ראשונה,92,7602106,
03.03.2023,הסוללים 1,7094-123-62,מחסנים,0,שלישית  ,115000,,,32.071329,34.796313
03.03.2023,קמינסקה 24,6986-334-9,דירה בבית קומות,4,שלישית,88,2488000,,32.039731,34.777544
02.03.2023,מקוה ישראל 4,7442-16-43,דירה בבית קומות,2,שלישית,41.83,2600000,,32.06191,34.774039
02.03.2023,דה האז 16,6212-591-6,דירה בבית קומות,3,ראשונה,56,4300000,,32.09278,34.785364
02.03.2023,הרב רפאל אנקאווא 35,6131-44-27,דירה בבית קומות,3,חמישית,57.50,2100000,,,
02.03.2023,פיליכובסקי 11,6629-120-60,דירה בבית קומות,3,רביעית,66,4100000,,32.117355,34.800815
02.03.2023,משגב עם 16,7065-195-21,דירת גג,4,שביעית,106,4500000,,32.041282,34.774647
02.03.2023,הסוללים 3,7094-123-63,מחסנים,0,,88000,,,32.070517,34.795995
02.03.2023,שטרוק 7,6217-267-9,דירה בבית קומות,4,שישית,83,6700000,,32.082943,34.78197
02.03.2023,בן עטר 7,7084-66-7,דירה בבית קומות,2,ראשונה,54.65,1300000,,,
02.03.2023,קהילת פאדובה 30,6625-1336-80,דירה בבית קומות,5,ראשונה,118,5340000,,32.1158706,34.8219873
01.03.2023,הראש 1,7052-57-59,דירה בבית קומות,2,שלישית,55,2769000,,,
01.03.2023,קהילת פאדובה 30,6625-1336-76,,5,ראשונה,118,5340000,,32.1158706,34.8219873
01.03.2023,השלושה 2,7108-51-985,מחסנים,0,,92000,,,32.0617382,34.7882304
01.03.2023,סמאטס 20,6212-1110-4,דירה בבית קומות,4,-----,84.50,5800000,,32.092966,34.789767
01.03.2023,בועז 45,6135-26-10,דירה בבית קומות,3,,50,1500000,,32.050371,34.794849
01.03.2023,ליפסקי לואי 9,6213-845-8,,6,,179,10000000,,,
01.03.2023,בן אבי איתמר 6,6111-582-2,דירה בבית קומות,5,שביעית,160,12800000,,,
01.03.2023,נרדור 6,6997-168-13,דירה בבית קומות,3,שלישית,48.98,1840000,,32.034056,34.757756
28.02.2023,מזאה 18,7451-7-4,דירה בבית קומות,3,קרקע,57.62,3350000,,,
28.02.2023,יוחננוף כהן שמואל 6,6970-101-29,דירה בבית קומות,5,שישית,93.70,2800000,,32.046942,34.778065
28.02.2023,הסוללים 3,7094-123-65,מחסנים,0,,86000,,,32.070517,34.795995
28.02.2023,קרליבך 4,7104-289-632,דירה בבית קומות,5,ארבעים ושבע,140,8075000,,32.067257,34.783675
28.02.2023,בארי 19,6217-34-5,דירה בבית קומות,4,ראשונה,94,6200000,,32.049302,34.793529
28.02.2023,בלוך דוד 36,6217-589-3,דירה בבית קומות,4,ראשונה,81.25,6958000,,32.083204,34.784792
28.02.2023,בן אבי איתמר 6,6111-582-3,דירה בבית קומות,5,שישית,197,15840000,,,
28.02.2023,גרינבוים 1,7055-33-55,דירה בבית קומות,5,שלישית,88.30,2600000,,32.04463,34.767888
28.02.2023,סמאטס 20,6212-1110-22,דירה בבית קומות,5,שניה,120,10000000,,32.092966,34.789767
